id,name,slug,price,original_price,images,description,detailed_description,colors,is_featured,show_in_office,is_molded,is_ceo_chair,is_gaming_chair,is_dining_chair,is_visitor_sofa,is_study_chair,is_outdoor_furniture,is_folding_furniture,category_id,subcategory_id,created_at
438c42c8-c7b9-402b-be06-1da479c46cd6,RK Enterprises – Premium Recliner Executive Chair (Model RK-R900),rk-enterprises-premium-recliner-executive-chair-model-rk-r900,65000,90000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-enterprises-premium-recliner-executive-chair-model-rk-r900-1759535003217.png""]","🪑 RK Enterprises – Premium Recliner Executive Chair (Model RK-R900) Upgrade your office or home workspace with this luxurious, ergonomic recliner executive chair designed for elite comfort and productivity. Crafted with high-grade black leatherette upholstery and a solid chrome base, this chair is the perfect blend of style, support, and functionality. ✅ Key Features: High-Back Ergonomic Design: Supports spine, shoulders, and neck during long working hours Recliner Mechanism with Side Lever: Allows smooth reclining and footrest extension for relaxation Extra Thick Cushioned Seat &amp; Backrest: Ensures superior comfort and durability Padded Armrests: Designed for arm support with extra softness 360° Swivel with Smooth Rolling Wheels: Offers full mobility and silent movement Premium PU Leather Upholstery: Water-resistant, easy to clean, and elegant matte finish Sturdy Chrome Base with Gas Lift: Adjustable height and heavy-duty frame for long-term use 📐 Dimensions (Approx): Height: 45"" – 49"" adjustable Seat Width: 22"" Seat Depth: 20"" Base Width: 26"" Recline Range: Up to 135° 📍 Contact &amp; Order Now: 📞 0345-3593470 | 0331-2142040🏢 Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Block 13D, Gulshan-e-Iqbal, Karachi🌐 www.rkenterpriseshub.com📘 [Link: Facebook (https://www.facebook.com/RKEnterprisesOfficialPK)]📸 [Link: Instagram (https://www.instagram.com/r.kenterprisesfurniture)]📱 WhatsApp",,"[""Black"",""Grey"",""Blue""]",true,true,false,true,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,feaa3ab5-ec64-401d-a00a-125dd4997533,2025-10-07 12:53:35.648253+00
4493bb12-c4f5-4dcf-9420-20fe934f3184,🪑 Classic Wooden Frame Leather Chair – Model RK-352,classic-wooden-frame-leather-chair-model-rk-352,7500,14500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/classic-wooden-frame-leather-chair-model-rk-352-1759534879703.png""]","🪑 Classic Wooden Frame Leather Chair – Model RK-352 ✅ Premium Green PU Leather Upholstery – Elegant, durable, and easy to clean.✅ Deep Button-Tufted Backrest – Adds a luxurious, timeless touch.✅ Solid Wooden Frame &amp; Armrests – Provides strength, durability, and a rich finish.✅ Comfortable Cushioned Seat – High-density foam for extended seating comfort.✅ Antique Brass Stud Detailing – Enhances the traditional executive look.✅ Elegant Office &amp; Lounge Design – Perfect for executive offices, reception areas, and meeting rooms. 📏 Dimensions: Standard executive visitor chair size.🎨 Color: Green upholstery with polished wooden frame.🏢 Best For: Executive cabins, reception areas, conference rooms, and lounges. 📞 Contact: 0345-3593470 | 0331-2142040📍 Address: Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi🌐 Website: www.Rkenterpriseshub.com📘 Facebook: [Link: facebook.com/RKEnterprisesOfficialPK (https://www.facebook.com/RKEnterprisesOfficialPK)]📸 Instagram: [Link: instagram.com/r.kenterprisesfurniture (https://www.instagram.com/r.kenterprisesfurniture)]💬 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",true,true,false,false,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,ac812c98-d8aa-4833-9dd7-6224422206af,2025-10-07 12:53:35.648253+00
4604be68-1725-4e6b-a98e-3a424df557fc,Plastic Chairs,plastic-chairs,3250,3500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/plastic-chairs-1759535033713.png""]","🪑 RK Chair – Model 662 | Modern Rattan Style ✅ Premium Plastic Frame – Strong molded body with a stylish woven texture.✅ Metallic Legs – Silver finish legs with anti-slip caps for durability.✅ Comfortable Seating – Rounded backrest and armrest for maximum comfort.✅ Multi-Purpose Use – Ideal for home, office, balcony, garden, or cafes.✅ Low Maintenance – Easy to clean, lightweight, and weather-resistant. 📌 Model: 662 📞 Contact Us: 0345-3593470 | 0331-2142040📍 Address: Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: www.Rkenterpriseshub.com📘 Facebook: [Link: facebook.com/RKEnterprisesOfficialPK (https://facebook.com/RKEnterprisesOfficialPK)]📸 Instagram: [Link: instagram.com/r.kenterprisesfurniture (https://instagram.com/r.kenterprisesfurniture)]💬 WhatsApp: wa.me/923453593470▶️ YouTube: [Link: R.K Enterprises (https://www.youtube.com/@R.kEnterprises)] 👉 RK Enterprises – Feel The Comfort",,"[""Black"",""Grey"",""Blue""]",false,false,true,false,false,false,false,false,false,false,fefd4b65-9afd-435d-8a48-45be639240ac,220eb8e8-10e3-4253-aaa3-bebc67084772,2025-10-07 12:53:35.648253+00
4696c060-8c2f-46e0-81c6-389f8ab7f6f9,🪑 Detailed Description – Model RK-BOSS-02,detailed-description-model-rk-boss-02,55000,85000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/detailed-description-model-rk-boss-02-1759534960417.png""]","🪑 Detailed Description – Model RK-BOSS-02 Upgrade your workspace with the RK-BOSS-02 Executive Boss Chair, crafted for comfort, luxury, and leadership. This chair is designed to deliver both aesthetic appeal and functional excellence for senior professionals and executives. ✅ Key Features: ✅ Model: RK-BOSS-02 ✅ Upholstery: Premium-grade rich brown PU leather – stylish, durable, and easy to clean ✅ Design: High-back ergonomic design for superior back, neck, and shoulder support ✅ Cushioning: Double-layered pillow-top seat and backrest for ultra-soft comfort during long hours ✅ Reclining Function: Built-in recliner lock lever for customized tilt angle and relaxation ✅ Armrests: Padded armrests with chrome-plated steel frame – strong and elegant ✅ Mechanism: Smooth hydraulic gas lift for height adjustment ✅ Base: Solid 5-leg chrome base with 360° swivel and smooth-glide wheels ✅ Mobility: Easy movement with noiseless casters – safe for all floor types ✅ Weight Capacity: Heavy-duty construction suitable for 120+ kg users ✅ Ideal For: Executives, managers, directors, and luxury office setups 📦 Uses &amp; Placement: Perfect for: Executive cabins Office meeting rooms Home office setups Boardrooms 🔗 Official Links: 🌐 Website: www.rkenterpriseshub.com📘 Facebook: [Link: facebook.com/RKEnterprisesOfficialPK (https://www.facebook.com/RKEnterprisesOfficialPK)]📸 Instagram: [Link: instagram.com/r.kenterprisesfurniture (https://www.instagram.com/r.kenterprisesfurniture)]📱 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",true,true,false,false,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,3d37aed7-9ee6-4290-aba9-bb8d6a9d650e,2025-10-07 12:53:35.648253+00
47099c33-b049-4eb7-a7ad-aa77dc391df4,RK Auditorium Chair with Writing Pad – Premium Hall Seating (Model: RK-AU-501),rk-auditorium-chair-with-writing-pad-premium-hall-seating-model-rk-au-501,47500,65000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-auditorium-chair-with-writing-pad-premium-hall-seating-model-rk-au-501-1759534905835.png""]","🎭 RK Auditorium Chair with Writing Pad – Premium Hall Seating (Model: RK-AU-501) ✅ Key Features: High-density ergonomic backrest and seat cushioning for long hours of comfort Durable fabric upholstery in rich rust-orange color Integrated folding writing pad – ideal for lecture halls, conference rooms, and seminar spaces Strong metal frame with dual-leg support for stability Elegant wooden armrests with smooth edges for added class Foldable seat design with automatic spring return mechanism Sleek black molded ABS panel base for protection and clean aesthetics Fixed floor-mount design for professional installations 📞 Contact Us:0345-3593470 | 0331-2142040📍 Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Block 13D, Karachi🌐 www.Rkenterpriseshub.com📘 [Link: facebook.com/RKEnterprisesOfficialPK (https://facebook.com/RKEnterprisesOfficialPK)]📸 [Link: instagram.com/r.kenterprisesfurniture (https://instagram.com/r.kenterprisesfurniture)]📱 wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",true,false,false,false,false,false,false,true,false,false,2df6d287-acef-48d6-8383-e34ac96970a0,c8ed04a8-2b7d-4e63-85c2-21eee6b9b92a,2025-10-07 12:53:35.648253+00
494d0ef0-78e1-445b-83c1-459bc3f77356,"RK-C102 – Blue Revolving Chair ",rk-c102-blue-revolving-chair--756058,10500,14000,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/img20251011162640-1760182083032.jpg"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/img20251011162626-1760182099517.jpg"",""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/img20251011162558-1760182109743.jpg""]","RK-C102 – Blue Revolving Chair | Modern Comfort for Office & Study Use

✅ Elegant curved plastic seat with ergonomic back support  
✅ Smooth 360° rotation with height-adjustable gas lift  
✅ Premium chrome base with smooth-rolling wheels  
✅ Lightweight yet durable design — ideal for office or home study setups  
✅ Easy to clean, fade-resistant surface  
✅ Stylish pastel blue finish for a modern workspace look  

📍 Perfect For:
Offices | Study Rooms | Reception Areas | Home Workstations  

📞 Contact:
0345-3593470 | 0331-2142040  

📍 Address:
Shop #G-23, Panama Centre, Sir Shah Suleman Road, Near Essa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13-D, Karachi  
","RK-C102 – Blue Revolving Chair | Modern Comfort for Office & Study Use

✅ Elegant curved plastic seat with ergonomic back support  
✅ Smooth 360° rotation with height-adjustable gas lift  
✅ Premium chrome base with smooth-rolling wheels  
✅ Lightweight yet durable design — ideal for office or home study setups  
✅ Easy to clean, fade-resistant surface  
✅ Stylish pastel blue finish for a modern workspace look  

📍 Perfect For:
Offices | Study Rooms | Reception Areas | Home Workstations  

📞 Contact:
0345-3593470 | 0331-2142040  

📍 Address:
Shop #G-23, Panama Centre, Sir Shah Suleman Road, Near Essa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13-D, Karachi  
","[""Blue,Grey,Pink""]",false,true,false,false,false,false,false,true,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,95a48fbb-540a-4812-af7b-f028d281492e,2025-10-11 11:22:35.980645+00
4b50602e-4346-4a5a-8f04-ce4eae36e547,Dinning Chairs/Visiting Chair,dinning-chairsvisiting-chair,5500,7500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/dinning-chairsvisiting-chair-1759534682125.png""]"," Model RK-Black Sleek Chair – Modern & Durable Details Description:
The RK-Black Sleek Chair is designed for modern spaces where style meets durability. Featuring a sturdy chrome-plated steel frame with a sleek black plastic seat and backrest, this chair is ideal for offices, waiting areas, training halls, and event setups. The ergonomic back curve provides enhanced support, while the lightweight stackable design ensures easy storage and portability. 
✅ Premium quality black plastic seat &amp; back 
✅ Chrome-plated strong metal frame
 ✅ Comfortable &amp; ergonomic design ✅ Stackable for easy storage ✅ Suitable for offices, schools, events &amp; waiting areas",,"[""Black"",""Grey"",""Blue""]",true,true,false,false,false,true,false,true,false,false,fefd4b65-9afd-435d-8a48-45be639240ac,220eb8e8-10e3-4253-aaa3-bebc67084772,2025-10-07 12:53:35.648253+00
4f9fd7ae-07cd-45ab-bb86-980a08b3ca04,"RK Modern Stackable Chair – Sleek, Durable & Space-Saving",rk-modern-stackable-chair-sleek-durable-and-space-saving,5800,7500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-modern-stackable-chair-sleek-durable-and-space-saving-1759534747032-1759878417486.webp""]","🪑 RK Modern Stackable Chair – Sleek, Durable &amp; Space-Saving ✅ Modern Design – Stylish layered seat &amp; backrest for a contemporary look ✅ Comfortable Seating – Ergonomic curves for posture support &amp; relaxation ✅ Strong Build – High-quality plastic seat with chrome-plated metal legs ✅ Lightweight &amp; Stackable – Easy to move, store &amp; save space ✅ Multi-Purpose Use – Ideal for cafes, dining areas, offices, training rooms &amp; events 📞 Contact Us 0345-3593470 | 0331-2142040 📍 Showroom Address Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture 💬 WhatsApp: wa.me/923453593470 👉 Perfect choice for modern interiors &amp; commercial use – stylish yet practical seating solution.",,"[""Black"",""Grey"",""Blue""]",false,true,true,false,false,true,true,true,true,false,1f3162b2-b073-4699-adc5-69521edf2565,03825077-ea9c-4ff0-866f-c3db11920880,2025-10-07 12:53:35.648253+00
53babdfd-629a-4220-8634-235000f6f226,🪑 RK Study Chair with Writing Pad – Model RK-210,rk-study-chair-with-writing-pad-model-rk-210,4500,4800,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-enterprises-model-rk-209-student-chair-with-writing-pad-1759534928539.png""]","🪑 RK Study Chair with Writing Pad – Model RK-210 ✅ Durable Design – Strong metal frame with foldable structure ✅ Comfortable Seating – Ergonomic plastic seat &amp; backrest for long sitting hours ✅ Attached Writing Pad – Spacious foldable writing desk for study, training &amp; exams ✅ Space-Saving – Foldable design makes it easy to store and move ✅ Multi-Purpose Use – Ideal for classrooms, coaching centers, training halls &amp; offices 📞 Contact Us 0345-3593470 | 0331-2142040 🏬 Address Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture 💬 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",false,false,false,false,false,false,false,true,false,false,2df6d287-acef-48d6-8383-e34ac96970a0,f45f0905-9b1d-41d1-be40-1b1b79dce600,2025-10-07 12:53:35.648253+00
54bf9ba6-e0a6-431d-b26a-13ccdae682cf,🪑 RK Folding Chair – Cushioned Comfort in Compact Design (Model: RK-FC-007),rk-folding-chair-cushioned-comfort-in-compact-design-model-rk-fc-007,6500,8500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-folding-chair-cushioned-comfort-in-compact-design-model-rk-fc-007-1759535077875.png""]","🪑 RK Folding Chair – Cushioned Comfort in Compact Design (Model: RK-FC-007) ✅ Key Features: Premium black metal frame with matte finish Comfortable chocolate brown cushioned seat and backrest Foldable design for easy storage and portability Non-slip rubber feet for floor protection Ideal for events, study rooms, offices, and home use Durable structure supports extended seating hours 🔹 Short Description: Chocolate brown cushioned folding chair with black frame – perfect for office, study, or indoor events. Portable, durable, and space-saving design. 📞 Contact Us:0345-3593470 | 0331-2142040📍 Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Block 13D, Karachi🌐 www.Rkenterpriseshub.com📘 [Link: facebook.com/RKEnterprisesOfficialPK (https://facebook.com/RKEnterprisesOfficialPK)]📸 [Link: instagram.com/r.kenterprisesfurniture (https://instagram.com/r.kenterprisesfurniture)]📱 wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",false,false,false,false,false,false,false,false,false,true,69109c18-45a8-471c-95fb-30ac08a98f6c,e0cb6ca5-7171-47f6-8bed-3fb4b1a0815f,2025-10-07 12:53:35.648253+00
5bb47a74-41bf-4162-ba1a-54cf0ddf989a,🪑 RK-B102 Plastic Arm Chair – Heavy Duty & Stackable,rk-b102-plastic-arm-chair-heavy-duty-and-stackable,2150,2500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-b102-plastic-arm-chair-heavy-duty-and-stackable-1759535030843.jpeg""]","🪑 RK-B102 Plastic Arm Chair – Heavy Duty &amp; Stackable Features ✅ Strong molded plastic with ventilated back design✅ Comfortable wide armrests for extra support✅ Stackable design for easy storage✅ Weather-resistant and durable✅ Suitable for indoor &amp; outdoor use Specifications Model No.: B-102 Material: High-Quality Molded Plastic Design: Arm Chair with Ventilated Back Colors: Black, Brown, Grey Stackable: Yes (space saving) Use: Outdoor, Garden, Patio, Café, Home, Waiting Areas Why RK Enterprises ✨ Premium Quality✨ Affordable Price✨ Wide Furniture Range✨ Trusted Brand in Karachi Contact &amp; Links 📞 0345-3593470 | 0331-2142040📍 Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: [Link: www.Rkenterpriseshub.com (http://www.Rkenterpriseshub.com)]📘 Facebook: [Link: facebook.com/RKEnterprisesOfficialPK (https://facebook.com/RKEnterprisesOfficialPK)]📸 Instagram: [Link: instagram.com/r.kenterprisesfurniture (https://instagram.com/r.kenterprisesfurniture)]💬 WhatsApp: wa.me/923453593470▶️ YouTube: [Link: R.K Enterprises (https://www.youtube.com/@R.kEnterprises)]",,"[""Black"",""Grey"",""Blue""]",false,false,true,false,false,false,false,false,false,false,fefd4b65-9afd-435d-8a48-45be639240ac,220eb8e8-10e3-4253-aaa3-bebc67084772,2025-10-07 12:53:35.648253+00
5e101c64-9750-4fb6-a7de-ee8f20808006,🍸 RK Modern Bar Stool – Sleek Comfort & Style ✅ Model No.: RK-BS210,rk-modern-bar-stool-sleek-comfort-and-style-model-no-rk-bs210,10500,14500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-modern-bar-stool-sleek-comfort-and-style-model-no-rk-bs210-1759534674750.png""]","RK Modern Bar Stool – Sleek Comfort &amp; Style 
✅ Model No.: RK-BS210 
✅ Premium PU leather padded seat with horizontal stitching 
✅ Adjustable height with smooth gas lift mechanism 
✅ Strong chrome base &amp; footrest for durability and comfort 
✅ 360° swivel design for easy movement ✅ Ideal for kitchens, cafés, bars, and reception areas 📞 Contact Us: 0345-3593470 | 0331-2142040 📍 Address: Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture ▶️ YouTube: youtube.com/@R.kEnterprises 💬 WhatsApp: wa.me/923453593470 ✨ RK Enterprises – Feel The Comfort",,"[""Black"",""Grey"",""Blue""]",true,true,false,false,false,true,false,false,false,false,1f3162b2-b073-4699-adc5-69521edf2565,01ae3e50-a7d6-475f-9206-1ddedb9d6362,2025-10-07 12:53:35.648253+00
63f7b07f-01c9-46a4-aebd-b43ccdce68f9,🪑 RK Revolving Office Chair – Model RK-208-MAC,rk-revolving-office-chair-model-rk-208-mac,12500,14500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-revolving-office-chair-model-rk-208-mac-1759535007197.png""]","🪑 RK Revolving Office Chair – Model RK-208-MAC ✅ Product Features: Stylish Two-Tone Fabric Upholstery: Mid-back ergonomic design with soft blue fabric on seat and backrest, framed in durable black plastic – modern and minimalist. Fixed Arm Design: Smoothly curved fixed armrests provide stable forearm support while maintaining a compact footprint. Durable PP Frame: High-quality polypropylene body ensures structural strength and long-lasting durability for daily use. 360° Swivel Base with Castor Wheels: Smooth movement in any direction with a strong black 5-leg nylon base and silent castor wheels. Comfortable Cushioning: Medium-density foam offers a balance of firmness and comfort, ideal for extended sitting. Ideal Height for Desks: Fixed height structure perfect for students, front desk staff, or general office environments. 📏 Specifications: Model: RK-208-MAC Color: Blue seat/back with black frame Base: 5-star PP plastic base with castors Seat Material: Fabric-padded Backrest: Medium height, padded Swivel: Yes Height Adjustment: No (Fixed height) Armrests: Fixed Weight Capacity: Up to 90–100 kg 🧑‍💼 Best For: Study Rooms &amp; Coaching Centers Call Centers &amp; Reception Desks Home Computer Tables Compact Office Setups 📞 Order Now – Contact RK ENTERPRISES: 📍 Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 📞 0345-3593470 | 0331-2142040 🌐 www.Rkenterpriseshub.com 📘 facebook.com/RKEnterprisesOfficialPK 📸 instagram.com/r.kenterprisesfurniture 📱 wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",false,true,false,false,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,95a48fbb-540a-4812-af7b-f028d281492e,2025-10-07 12:53:35.648253+00
6809ac28-a43a-469a-bc6c-cb72b3f61369,Dinning Chairs,dinning-chairs,5500,6800,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/dinning-chairs-1759534694363.png""]","🪑 Model RK-Black Sleek Chair – Modern &amp; Durable Details Description:The RK-Black Sleek Chair is designed for modern spaces where style meets durability. Featuring a sturdy chrome-plated steel frame with a sleek black plastic seat and backrest, this chair is ideal for offices, waiting areas, training halls, and event setups. The ergonomic back curve provides enhanced support, while the lightweight stackable design ensures easy storage and portability. ✅ Premium quality black plastic seat &amp; back ✅ Chrome-plated strong metal frame ✅ Comfortable &amp; ergonomic design ✅ Stackable for easy storage ✅ Suitable for offices, schools, events &amp; waiting areas",,"[""Black"",""Grey"",""Blue""]",false,true,false,false,false,true,false,false,false,false,1f3162b2-b073-4699-adc5-69521edf2565,03825077-ea9c-4ff0-866f-c3db11920880,2025-10-07 12:53:35.648253+00
6ac7e35e-6ec4-4c98-851d-46521bfdd16a,RK Wooden Folding Table & Chair Set – Natural Style & Comfort,rk-wooden-folding-table-and-chair-set-natural-style-and-comfort,36500,42500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-wooden-folding-table-and-chair-set-natural-style-and-comfort-1759534790418-1759879723720.webp""]","🌿 RK Wooden Folding Table &amp; Chair Set – Natural Style &amp; Comfort ✅ Model No.: RK-WF401 ✅ Set includes 1 round folding table + 4 wooden folding chairs ✅ Crafted from high-quality durable wood with natural finish ✅ Foldable design – saves space &amp; easy to store ✅ Comfortable backrest with stylish wooden slats ✅ Perfect for balcony, garden, outdoor cafés, an",,"[""Black"",""Grey"",""Blue""]",false,false,false,false,false,true,false,false,false,true,69109c18-45a8-471c-95fb-30ac08a98f6c,e0cb6ca5-7171-47f6-8bed-3fb4b1a0815f,2025-10-07 12:53:35.648253+00
6b04748b-3df7-4d74-b619-868b530ee30f,RK Student Desk – Model RK-214,rk-student-desk-model-rk-214,12500,14500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-student-desk-model-rk-214-1759534900497.png""]","🪑 RK Student Desk – Model RK-214 ✅ Fiber Top – High-quality durable fiber tabletop in blue finish for long-lasting use ✅ Strong Build – Powder-coated metal frame with anti-rust protection ✅ Modern Design – Sleek front panel with ventilation holes for a stylish look ✅ Practical Storage – Side basket for books &amp; stationery convenience ✅ Multi-Purpose Use – Perfect for schools, colleges, coaching centers &amp; academies 📞 Contact: 0345-3593470 | 0331-2142040 🌐 Website: www.Rkenterpriseshub.com 📘 Facebook: facebook.com/RKEnterprisesOfficialPK 📸 Instagram: instagram.com/r.kenterprisesfurniture 💬 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",false,false,false,false,false,false,false,true,false,false,2df6d287-acef-48d6-8383-e34ac96970a0,731b189d-ae27-4537-9021-176674366664,2025-10-07 12:53:35.648253+00
6f42d4ad-a24e-4e87-8192-bdaf11c85801,🪑 Visitor Chair – Model 348,visitor-chair-model-348,12500,22500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/visitor-chair-model-348-1759534860826.png""]","🪑 Visitor Chair – Model 348 ✅ Ergonomic Mesh Backrest – Breathable design keeps you cool and comfortable.✅ Padded Fabric Seat – Soft cushion for long sitting comfort.✅ Stylish Fixed Armrests – Supports elbows and reduces shoulder strain.✅ Chrome Cantilever Base – Durable, stable, and modern in design.✅ Compact &amp; Space-Saving – Perfect for visitor areas, reception, or meeting rooms.✅ Scratch-Resistant Frame – Maintains its shine and finish for years. 📏 Dimensions: Standard visitor chair size.🎨 Color: Black seat &amp; backrest with chrome base.🏢 Best For: Offices, meeting rooms, receptions, waiting areas. 📞 Contact: 0345-3593470 | 0331-2142040📍 Address: Shop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi🌐 Website: www.Rkenterpriseshub.com📘 Facebook: facebook.com/RKEnterprisesOfficialPK📸 Instagram: instagram.com/r.kenterprisesfurniture💬 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",true,true,false,false,false,false,false,false,false,false,e0c4796d-ce73-47df-8b1d-56308c07ed02,ac812c98-d8aa-4833-9dd7-6224422206af,2025-10-07 12:53:35.648253+00
70c906bb-4f6f-4475-adaa-3a89b483d224,Study Chair and Bench,study-chair-and-bench,21500,24500,"[""https://utqpkukuvsecwgnsprfs.supabase.co/storage/v1/object/public/product-images/products/rk-student-chair-and-desk-set-model-rk-211-1759534887481.png""]","🪑 RK Double Student Desk &amp; Chair Set – Model RK-212 ✅ Spacious Double Desk – Wide laminated blue tabletop with durable steel frame✅ Twin Chairs – Comfortable plastic chairs with ergonomic backrest &amp; padded design✅ Strong Build – Powder-coated steel structure for long-lasting durability✅ Modern Classroom Look – Stylish blue &amp; white combination for a professional setting✅ Perfect for Institutions – Ideal for schools, colleges, coaching centers &amp; academies 📞 Contact Us0345-3593470 | 0331-2142040 🏬 AddressShop #G23, Panama Centre, Sir Shah Suleman Road, Near Esa Nagri, Hassan Square, Gulshan-e-Iqbal, Block 13D, Karachi 🌐 Website: www.Rkenterpriseshub.com📘 Facebook: facebook.com/RKEnterprisesOfficialPK📸 Instagram: instagram.com/r.kenterprisesfurniture💬 WhatsApp: wa.me/923453593470",,"[""Black"",""Grey"",""Blue""]",false,false,false,false,false,false,false,true,false,false,2df6d287-acef-48d6-8383-e34ac96970a0,c8ed04a8-2b7d-4e63-85c2-21eee6b9b92a,2025-10-07 12:53:35.648253+00
